# 卷三 第二单元 判答(教材/知识推断)
三	二	55	0	A	甲减筛查-甲状腺功能测定
三	二	56	0	D	骨折愈合X线-骨折线模糊
三	二	57	0	B	PaCO267=Ⅱ型呼衰
三	二	58	0	C	活动气短-肺功能
三	二	60	0	C	咳嗽打喷嚏痛直腿抬-腰椎间盘突出
三	二	61	0	D	心梗伴肺水肿不宜-美托洛尔(推断)
三	二	62	0	E	血尿查癌不考虑-前列腺癌
三	二	64	0	A	产后闭经(席汉)-血清ACTH
三	二	65	0	B	腕屈曲手背着地-Smith骨折
三	二	66	0	D	老年股骨颈GardenIV-人工股骨头置换
三	二	69	0	A	胰腺炎后气短-医院获得性肺炎(推断)
三	二	70	0	D	肝硬化大出血输血不稳-新鲜冰冻血浆
三	二	71	0	D	青少年夜尿多蛋白血尿-慢性肾盂肾炎(推断)
三	二	72	0	A	膝梭形肿低热-关节结核
三	二	73	0	C	主闭不会- Graham-Steell
三	二	75	0	D	窄QRS逆行P-腺苷
三	二	76	0	C	极度外旋-股骨转子间骨折
三	二	77	0	C	儿童腹块-肾母细胞瘤
三	二	78	0	E	锁骨骨折血管损伤-手术探查血管+复位固定
三	二	79	0	B	阴囊静脉团块-精索静脉曲张
三	二	82	0	C	库欣诊断-血浆皮质醇节律
三	二	83	0	C	右上空洞无液平-结核痰抗酸
三	二	84	0	A	梳头困难-粘连性肩关节囊炎
三	二	85	0	C	难治胃溃疡-毕I胃大部切除
三	二	86	0	E	TG高首选-非诺贝特
三	二	90	0	E	术后院感臭痰-哌拉西林/他唑巴坦
三	二	92	0	E	疑肺栓塞-CTPA
三	二	93	0	B	股骨下端肿痛青少年-骨肉瘤
三	二	94	0	C	心搏停止-静脉肾上腺素
三	二	95	0	D	寒战语音共振增强-肺炎链球菌肺炎
三	二	96	0	B	发热心大CK-MB高-病毒性心肌炎
三	二	97	0	B	拔牙后IE-经食管超声
三	二	98	0	E	慢性肾小球肾炎(肌酐860贫血)
三	二	99	0	D	肾衰肌酐305不宜-ACEI
三	二	100	0	C	乙肝呕血腹水-食管胃底静脉曲张破裂
三	二	103	0	B	阴囊空虚-隐睾
三	二	104	0	B	肥厚梗阻心肌病-普萘洛尔
三	二	105	0	E	前壁STEMI-介人治疗(PCI)
三	二	106	0	B	心功III+COPD不宜-普萘洛尔
三	二	108	0	B	心衰LVEF40%改善预后-依那普利
三	二	110	0	B	肾病综合征-糖皮质激素(推断)
三	二	112	0	B	强直确诊-骶髂关节X线
三	二	113	0	B	肝性脑病(推断)
三	二	114	0	D	昏迷查-电解质和血糖
三	二	115	0	B	垂体/肝性昏迷抢救-补盐水+糖皮质激素(推断)
三	二	117	0	E	骨肿瘤确诊-局部穿刺活检
三	二	118	0	D	骨肉瘤不恰当-病灶刮除骨水泥
三	二	119	0	C	心梗部位-下壁(右冠)
三	二	120	0	B	二度II传导-后降支阻塞
三	二	121	0	E	心梗必须-阿司匹林+氯吡格雷
三	二	124	0	D	疑胸膜转移-胸腔穿刺抽液
三	二	125	0	B	大量胸液体征-气管右偏浊音语颤弱
三	二	127	0	C	尿感指导治疗-尿培养+药敏
三	二	128	0	D	肾盂肾炎疗程-2周(推断)
三	二	129	0	E	膀胱肿瘤
三	二	130	0	E	膀胱镜+活检
三	二	132	0	B	胰岛素瘤确诊-胰岛素+C肽释放
三	二	134	0	C	食管癌-手术治疗
三	二	137	0	B	急性主闭肺水肿-左心室衰竭
三	二	138	0	A	二狭肺淤血-左心房衰竭
三	二	140	0	D	全心衰长期淤血-肝硬化
三	二	142	0	D	痛风禁用降压-氢氯噻嗪
三	二	144	0	B	血栓闭塞性脉管炎- Buerger试验
三	二	145	0	E	胫骨上1/3骨折-腘血管损伤
三	二	146	0	D	肱骨中下1/3-桡神经损伤
三	二	150	0	A	心衰感染尿少比重高-肾前性氮质血症
